"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","gene_names"
"861",5.33100171721961e-21,0.310680492944484,1,1,2.66550085860981e-17,"NMF_2","861","RUNX1"
"10409",1.10181685143506e-20,0.269831669916333,1,1,5.50908425717532e-17,"NMF_2","10409","BASP1"
"4053",2.80388647866729e-20,0.332904019493421,1,1,1.40194323933365e-16,"NMF_2","4053","LTBP2"
"2619",4.8258770175959e-20,0.32396089687407,1,1,2.41293850879795e-16,"NMF_2","2619","GAS1"
"3371",1.53892815861326e-19,0.359262835828359,1,1,7.69464079306631e-16,"NMF_2","3371","TNC"
"4239.1",4.83121941643471e-19,0.310311613146677,1,1,2.41560970821735e-15,"NMF_2","4239","MFAP4"
"2697",5.75750102323969e-19,0.324747255851333,1,1,2.87875051161984e-15,"NMF_2","2697","GJA1"
"8076",1.02334487746895e-18,0.286849626744076,1,1,5.11672438734477e-15,"NMF_2","8076","MFAP5"
"1809",1.0445047570561e-18,0.377620885631915,1,1,5.22252378528048e-15,"NMF_2","1809","DPYSL3"
"3956",2.53151404488199e-18,0.312826182095916,1,1,1.265757022441e-14,"NMF_2","3956","LGALS1"
"716",2.55725956783993e-18,0.353102503862289,1,1,1.27862978391996e-14,"NMF_2","716","C1S"
"2199.1",2.82936267819958e-18,0.304398883091339,1,1,1.41468133909979e-14,"NMF_2","2199","FBLN2"
"7052",1.36072759978186e-17,0.458056804854148,1,1,6.8036379989093e-14,"NMF_2","7052","TGM2"
"4837",1.48748268970542e-17,0.351448334691678,1,1,7.43741344852712e-14,"NMF_2","4837","NNMT"
"7070",1.67477114135223e-17,0.351682954796406,1,1,8.37385570676116e-14,"NMF_2","7070","THY1"
"2006.1",2.03992890396872e-17,0.314888123670862,1,1,1.01996445198436e-13,"NMF_2","2006","ELN"
"7837",6.32219365809549e-16,0.316330896142948,1,1,3.16109682904774e-12,"NMF_2","7837","PXDN"
"5919",7.77010464551556e-16,0.280248451221064,1,1,3.88505232275778e-12,"NMF_2","5919","RARRES2"
"6382.1",1.02828974209303e-15,0.314801919109086,1,1,5.14144871046516e-12,"NMF_2","6382","SDC1"
"2202",1.16062129047183e-15,0.25166906861598,1,1,5.80310645235917e-12,"NMF_2","2202","EFEMP1"
"2192.1",1.34126708711693e-13,0.299080255463978,1,1,6.70633543558464e-10,"NMF_2","2192","FBLN1"
"3339.1",1.18794726276935e-12,0.315279713079639,1,1,5.93973631384677e-09,"NMF_2","3339","HSPG2"
"1843",9.28127278531182e-12,0.320017110216522,1,1,4.64063639265591e-08,"NMF_2","1843","DUSP1"
"7805",2.24682466492452e-10,0.254331528218634,1,1,1.12341233246226e-06,"NMF_2","7805","LAPTM5"
"7476",7.41790924974957e-10,0.270997586084107,1,0.993,3.70895462487478e-06,"NMF_2","7476","WNT7A"
"6319",2.72300623851325e-09,0.252859168377547,1,1,1.36150311925663e-05,"NMF_2","6319","SCD"
"6696",6.54733849532696e-09,0.262842505366015,1,1,3.27366924766348e-05,"NMF_2","6696","SPP1"
"1958",2.3720133746315e-08,0.284223528551029,1,1,0.000118600668731575,"NMF_2","1958","EGR1"
"2354",7.08466884184291e-08,0.354281917493249,1,1,0.000354233442092146,"NMF_2","2354","FOSB"
"3481.1",2.36435202484033e-07,0.363356087080916,1,1,0.00118217601242017,"NMF_2","3481","IGF2"
"84152",2.55992959595947e-07,-0.287344674992662,1,1,0.00127996479797974,"NMF_2","84152","PPP1R1B"
"2353",6.1584983061391e-07,0.252982795875963,1,1,0.00307924915306955,"NMF_2","2353","FOS"
"2537",1.30038345315961e-06,-0.270485736034576,1,1,0.00650191726579804,"NMF_2","2537","IFI6"
"57535",1.62623352379892e-06,-0.257568207749426,1,1,0.00813116761899459,"NMF_2","57535","ELAPOR1"
"11170",2.48650754053857e-06,-0.250114898099587,1,1,0.0124325377026928,"NMF_2","11170","FAM107A"
"5016.1",3.98892840944882e-06,-0.260461563640855,1,1,0.0199446420472441,"NMF_2","5016","OVGP1"
"3514.1",4.55090114098693e-06,0.291753263015862,1,1,0.0227545057049346,"NMF_2","3514","IGKC"
"3500.1",4.65164903236062e-06,0.291541068578058,1,1,0.0232582451618031,"NMF_2","3500","IGHG1"
"283120",3.66131951505934e-05,0.286091674241825,1,1,0.183065975752967,"NMF_2","283120","H19"
"92196.1",0.000103187698167589,-0.279458267129411,1,1,0.515938490837946,"NMF_2","92196","DAPL1"
"4837.1",1.77226091606336e-35,-0.585721250671505,1,1,8.86130458031681e-32,"NMF_3","4837","NNMT"
"3115",2.11440854583181e-32,-0.572650755404693,1,1,1.05720427291591e-28,"NMF_3","3115","HLA-DPB1"
"972",6.0174172901572e-32,-0.493280116515283,1,1,3.0087086450786e-28,"NMF_3","972","CD74"
"8822",2.39779828204641e-31,0.305358610734643,1,0.985,1.19889914102321e-27,"NMF_3","8822","FGF17"
"2634",4.0131337116967e-31,-0.331541648546456,1,1,2.00656685584835e-27,"NMF_3","2634","GBP2"
"2207",5.02001106409468e-31,-0.37989018464105,1,1,2.51000553204734e-27,"NMF_3","2207","FCER1G"
"4440",6.27721873474456e-31,0.409722186780121,1,1,3.13860936737228e-27,"NMF_3","4440","MSI1"
"3123.1",9.80431110250218e-31,-0.637995698384406,1,1,4.90215555125109e-27,"NMF_3","3123","HLA-DRB1"
"3113",1.00644144359758e-30,-0.678036471553124,1,1,5.0322072179879e-27,"NMF_3","3113","HLA-DPA1"
"3122",1.3955530014511e-30,-0.627235159047009,1,1,6.97776500725548e-27,"NMF_3","3122","HLA-DRA"
"92312.1",1.59013326436264e-30,0.449153529868176,1,1,7.95066632181321e-27,"NMF_3","92312","MEX3A"
"7305",2.38130711715208e-30,-0.412388615221387,1,1,1.19065355857604e-26,"NMF_3","7305","TYROBP"
"3117",1.43459221962392e-29,-0.55547583036536,1,1,7.17296109811962e-26,"NMF_3","3117","HLA-DQA1"
"3689",3.51140559847948e-29,-0.420918222775431,1,1,1.75570279923974e-25,"NMF_3","3689","ITGB2"
"1520",5.34341168366258e-29,-0.362912330673526,1,1,2.67170584183129e-25,"NMF_3","1520","CTSS"
"83439.1",6.63005665160232e-29,0.428255517149389,1,1,3.31502832580116e-25,"NMF_3","83439","TCF7L1"
"5920.1",7.33763153837522e-29,-0.457194629229833,1,1,3.66881576918761e-25,"NMF_3","5920","PLAAT4"
"1890",7.62186681275238e-29,-0.330027201377125,1,1,3.81093340637619e-25,"NMF_3","1890","TYMP"
"3108.1",1.23226350167844e-28,-0.451030446299977,1,1,6.16131750839218e-25,"NMF_3","3108","HLA-DMA"
"388228.1",1.50770447786488e-28,0.400500713873387,1,1,7.5385223893244e-25,"NMF_3","388228","SBK1"
"5265",3.45331075116887e-28,-0.481639581926291,1,1,1.72665537558443e-24,"NMF_3","5265","SERPINA1"
"6297",4.59448410666751e-27,0.286668584802294,1,1,2.29724205333376e-23,"NMF_3","6297","SALL2"
"10158.1",5.32165070325196e-27,-0.481526332533955,1,1,2.66082535162598e-23,"NMF_3","10158","PDZK1IP1"
"59271",6.1627863092513e-27,-0.265701301807159,1,1,3.08139315462565e-23,"NMF_3","59271","EVA1C"
"23090",6.79548497709271e-27,0.368008850188082,1,1,3.39774248854635e-23,"NMF_3","23090","ZNF423"
"80830",1.8418061711561e-26,-0.363923093234317,1,1,9.20903085578051e-23,"NMF_3","80830","APOL6"
"284069.1",1.95672000516702e-26,0.4064910780662,1,1,9.78360002583509e-23,"NMF_3","284069","FAM171A2"
"84733",2.00465091497077e-26,0.329520180465157,1,1,1.00232545748538e-22,"NMF_3","84733","CBX2"
"56896",4.09057517948546e-26,0.25419385777638,0.989,0.927,2.04528758974273e-22,"NMF_3","56896","DPYSL5"
"929",5.19319490748507e-26,-0.393530095352045,1,1,2.59659745374253e-22,"NMF_3","929","CD14"
"8542",6.5215253325049e-26,-0.464433042565818,1,1,3.26076266625245e-22,"NMF_3","8542","APOL1"
"3934.1",8.08863802561635e-26,-0.697866427202784,1,1,4.04431901280818e-22,"NMF_3","3934","LCN2"
"5996",2.07135222756736e-25,-0.336677308300667,1,1,1.03567611378368e-21,"NMF_3","5996","RGS1"
"712",2.5939519583391e-25,-0.448461489458561,1,1,1.29697597916955e-21,"NMF_3","712","C1QA"
"283248",6.5014192648381e-25,0.298833687826256,1,1,3.25070963241905e-21,"NMF_3","283248","RCOR2"
"7805.1",8.21847694860979e-25,-0.462247746042286,1,1,4.10923847430489e-21,"NMF_3","7805","LAPTM5"
"1280",8.81426361462338e-25,0.322573918476165,1,0.978,4.40713180731169e-21,"NMF_3","1280","COL2A1"
"714",9.23848655890847e-25,-0.503180411339397,1,1,4.61924327945423e-21,"NMF_3","714","C1QC"
"4232.1",1.08803326779407e-24,0.454975337036483,1,1,5.44016633897035e-21,"NMF_3","4232","MEST"
"713",1.49055350898718e-24,-0.520227257577336,1,1,7.45276754493589e-21,"NMF_3","713","C1QB"
"4261",2.99026092370796e-24,-0.336440228350955,1,1,1.49513046185398e-20,"NMF_3","4261","CIITA"
"1536",2.99026092370796e-24,-0.339343294666278,1,1,1.49513046185398e-20,"NMF_3","1536","CYBB"
"8091.1",6.11054451613888e-24,0.582891124929232,1,1,3.05527225806944e-20,"NMF_3","8091","HMGA2"
"4038",7.42701323680217e-24,0.358324658560361,1,1,3.71350661840108e-20,"NMF_3","4038","LRP4"
"5552",7.42701323680217e-24,-0.329323388260875,1,1,3.71350661840108e-20,"NMF_3","5552","SRGN"
"347733",9.55510870838238e-24,0.383874267391258,1,0.996,4.77755435419119e-20,"NMF_3","347733","TUBB2B"
"84467.1",2.40338570573996e-23,0.434104682342047,1,0.996,1.20169285286998e-19,"NMF_3","84467","FBN3"
"2214",2.57249109393545e-23,-0.306559568278014,1,1,1.28624554696772e-19,"NMF_3","2214","FCGR3A"
"6398",3.04855298937701e-23,-0.308085178525506,1,1,1.5242764946885e-19,"NMF_3","6398","SECTM1"
"51222",4.42474533215907e-23,0.287409685269593,1,1,2.21237266607954e-19,"NMF_3","51222","ZNF219"
"9180",9.92721114171434e-23,-0.293904139853856,1,1,4.96360557085717e-19,"NMF_3","9180","OSMR"
"1602",1.12251795970088e-22,0.331939015716063,1,1,5.6125897985044e-19,"NMF_3","1602","DACH1"
"6277.1",1.32696216774237e-22,-0.490676872011629,1,1,6.63481083871185e-19,"NMF_3","6277","S100A6"
"6347",1.45065130038591e-22,-0.281115917458285,1,1,7.25325650192956e-19,"NMF_3","6347","CCL2"
"3119",1.49992033670951e-22,-0.491556703943311,1,1,7.49960168354756e-19,"NMF_3","3119","HLA-DQB1"
"1436",1.62141592394022e-22,-0.357128729792186,1,1,8.10707961970112e-19,"NMF_3","1436","CSF1R"
"3106",2.52739590846194e-22,-0.423620342099864,1,1,1.26369795423097e-18,"NMF_3","3106","HLA-B"
"10220.1",2.76136663150637e-22,0.324496610016338,1,1,1.38068331575318e-18,"NMF_3","10220","GDF11"
"1299",3.29549526423314e-22,0.29692730022518,1,1,1.64774763211657e-18,"NMF_3","1299","COL9A3"
"718.1",3.36907305709869e-22,-0.603722720368887,1,1,1.68453652854934e-18,"NMF_3","718","C3"
"3127",5.12035352840035e-22,-0.505108473324481,1,1,2.56017676420017e-18,"NMF_3","3127","HLA-DRB5"
"547.1",8.57142344178541e-22,0.570943018922223,1,1,4.2857117208927e-18,"NMF_3","547","KIF1A"
"115361",1.15092190334185e-21,-0.310340624014086,1,1,5.75460951670927e-18,"NMF_3","115361","GBP4"
"10500",1.32595859204621e-21,0.267704728344129,1,1,6.62979296023105e-18,"NMF_3","10500","SEMA6C"
"3107",1.64793674275636e-21,-0.384651311076692,1,1,8.23968371378181e-18,"NMF_3","3107","HLA-C"
"6696.1",3.3646854883766e-21,-0.471670938535976,1,1,1.6823427441883e-17,"NMF_3","6696","SPP1"
"5650.1",4.12806733510908e-21,-0.495020745864051,1,1,2.06403366755454e-17,"NMF_3","5650","KLK7"
"9479",1.06927532271441e-20,0.342245583642062,1,1,5.34637661357204e-17,"NMF_3","9479","MAPK8IP1"
"10457.1",1.37978670514402e-20,-0.420346991992042,1,1,6.89893352572012e-17,"NMF_3","10457","GPNMB"
"5698",1.79809742840521e-20,-0.323024823493062,1,1,8.99048714202604e-17,"NMF_3","5698","PSMB9"
"7045.1",5.30906406435898e-20,-0.412764314817613,1,1,2.65453203217949e-16,"NMF_3","7045","TGFBI"
"2535",6.6788107445726e-20,0.310877027110603,1,1,3.3394053722863e-16,"NMF_3","2535","FZD2"
"9915",6.74875744897712e-20,0.252743488913297,1,1,3.37437872448856e-16,"NMF_3","9915","ARNT2"
"1435",1.19464947198126e-19,-0.360671117516546,1,1,5.97324735990629e-16,"NMF_3","1435","CSF1"
"114907",4.58479655135881e-19,-0.338066098368657,1,1,2.29239827567941e-15,"NMF_3","114907","FBXO32"
"284340.1",5.73444171503413e-19,-0.440226600168357,1,1,2.86722085751706e-15,"NMF_3","284340","CXCL17"
"284217",6.47712406103107e-19,0.265269115905739,1,0.996,3.23856203051554e-15,"NMF_3","284217","LAMA1"
"3956.1",7.54024658104116e-19,-0.350263708737347,1,1,3.77012329052058e-15,"NMF_3","3956","LGALS1"
"5328.1",9.32360664210266e-19,-0.295188035568201,1,1,4.66180332105133e-15,"NMF_3","5328","PLAU"
"79679.1",1.09564237608263e-18,-0.470272511986879,1,1,5.47821188041314e-15,"NMF_3","79679","VTCN1"
"116113.1",3.89954028083512e-18,0.363181091845726,1,1,1.94977014041756e-14,"NMF_3","116113","FOXP4"
"4237.1",4.75376224560039e-18,0.371853338127391,1,1,2.37688112280019e-14,"NMF_3","4237","MFAP2"
"140576",5.4591431599779e-18,-0.332179795266293,1,1,2.72957157998895e-14,"NMF_3","140576","S100A16"
"2633",1.07573693959666e-17,-0.305475321095442,1,1,5.37868469798332e-14,"NMF_3","2633","GBP1"
"10397",1.3468617949864e-17,-0.343453147980788,1,1,6.73430897493201e-14,"NMF_3","10397","NDRG1"
"3111",1.41418408064274e-17,-0.286570292832312,1,1,7.07092040321368e-14,"NMF_3","3111","HLA-DOA"
"4502",1.45616016977677e-17,-0.36447488934221,1,1,7.28080084888385e-14,"NMF_3","4502","MT2A"
"153478",1.80391489373632e-17,0.259593015118035,1,1,9.01957446868159e-14,"NMF_3","153478","PLEKHG4B"
"399959",1.98794643388017e-17,0.33195698856405,1,1,9.93973216940083e-14,"NMF_3","399959","MIR100HG"
"54757",2.41333938850458e-17,-0.302128025673624,1,1,1.20666969425229e-13,"NMF_3","54757","FAM20A"
"81618.1",2.98539397908206e-17,0.42927171175397,1,1,1.49269698954103e-13,"NMF_3","81618","ITM2C"
"129080",3.19404475412009e-17,0.280578002504227,1,1,1.59702237706004e-13,"NMF_3","129080","EMID1"
"4283",3.25625765255458e-17,-0.272779263953734,1,1,1.62812882627729e-13,"NMF_3","4283","CXCL9"
"3627",4.34633905247279e-17,-0.343237179837072,1,1,2.17316952623639e-13,"NMF_3","3627","CXCL10"
"8743.1",6.07868032177028e-17,-0.370115200568169,1,1,3.03934016088514e-13,"NMF_3","8743","TNFSF10"
"249",6.94858963695068e-17,0.446024567432338,1,1,3.47429481847534e-13,"NMF_3","249","ALPL"
"1052",1.19479282639192e-16,-0.306375374683555,1,1,5.97396413195962e-13,"NMF_3","1052","CEBPD"
"23166",1.33851758620391e-16,-0.26264687576584,1,1,6.69258793101954e-13,"NMF_3","23166","STAB1"
"482",1.48516834484432e-16,0.274437122484453,1,1,7.42584172422159e-13,"NMF_3","482","ATP1B2"
"2260.1",2.14450716666611e-16,0.334899123992664,1,1,1.07225358333306e-12,"NMF_3","2260","FGFR1"
"3493",2.14450716666611e-16,-0.518115675857466,1,1,1.07225358333306e-12,"NMF_3","3493","IGHA1"
"79971",2.58718549450736e-16,0.351050233607823,1,1,1.29359274725368e-12,"NMF_3","79971","WLS"
"6280",3.2083615983517e-16,-0.373127592848587,1,1,1.60418079917585e-12,"NMF_3","6280","S100A9"
"716.1",3.26885969283071e-16,-0.37777501498226,1,1,1.63442984641536e-12,"NMF_3","716","C1S"
"10644",3.36172087700596e-16,0.316391955640356,1,1,1.68086043850298e-12,"NMF_3","10644","IGF2BP2"
"4582.1",4.65724228877564e-16,-0.362878721760374,1,1,2.32862114438782e-12,"NMF_3","4582","MUC1"
"23213.1",5.55520684712091e-16,-0.461613608796584,1,1,2.77760342356046e-12,"NMF_3","23213","SULF1"
"4069",5.9273585770975e-16,-0.297795383218946,1,1,2.96367928854875e-12,"NMF_3","4069","LYZ"
"6890",6.3240528008942e-16,-0.309796970246861,1,1,3.1620264004471e-12,"NMF_3","6890","TAP1"
"64344",6.56236291078997e-16,0.28784744058073,1,1,3.28118145539499e-12,"NMF_3","64344","HIF3A"
"3975.1",8.56335450458953e-16,0.403757649924965,1,0.953,4.28167725229476e-12,"NMF_3","3975","LHX1"
"290",1.09913793223498e-15,-0.337438897262261,1,1,5.49568966117488e-12,"NMF_3","290","ANPEP"
"5655.1",1.09913793223498e-15,-0.419370910225995,1,1,5.49568966117488e-12,"NMF_3","5655","KLK10"
"301",1.19369031570371e-15,-0.346834744349045,1,1,5.96845157851854e-12,"NMF_3","301","ANXA1"
"3240.1",1.32018743845334e-15,-0.421772934808907,1,1,6.6009371922667e-12,"NMF_3","3240","HP"
"9746",2.06392923738749e-15,0.281168702273777,1,1,1.03196461869375e-11,"NMF_3","9746","CLSTN3"
"259307",3.01989104471278e-15,-0.312821970767545,1,1,1.50994552235639e-11,"NMF_3","259307","IL4I1"
"3359",3.58456517749226e-15,-0.256970301071533,0.957,1,1.79228258874613e-11,"NMF_3","3359","HTR3A"
"6482",5.22823872268448e-15,-0.295947987339541,1,1,2.61411936134224e-11,"NMF_3","6482","ST3GAL1"
"338707",5.87344150751343e-15,0.254273594801431,1,1,2.93672075375672e-11,"NMF_3","338707","B4GALNT4"
"3501.1",5.87344150751343e-15,-0.371013199004633,0.989,1,2.93672075375672e-11,"NMF_3","3501","IGHG2"
"3383",1.11461995560941e-14,-0.281360130290117,1,1,5.57309977804703e-11,"NMF_3","3383","ICAM1"
"5918",1.21772009005148e-14,-0.317956883758188,1,1,6.08860045025741e-11,"NMF_3","5918","RARRES1"
"116159",1.46572958379544e-14,0.339684534157214,1,1,7.32864791897718e-11,"NMF_3","116159","CYYR1"
"8425.1",1.77883919092355e-14,0.431496545192951,1,1,8.89419595461776e-11,"NMF_3","8425","LTBP4"
"9074.1",2.6152484970843e-14,0.530615400437052,1,1,1.30762424854215e-10,"NMF_3","9074","CLDN6"
"2878",2.90387812212657e-14,-0.486347370904551,1,1,1.45193906106329e-10,"NMF_3","2878","GPX3"
"8549",3.03318716875332e-14,0.373204213603757,1,1,1.51659358437666e-10,"NMF_3","8549","LGR5"
"9235",4.76288751693046e-14,-0.254638856488984,1,1,2.38144375846523e-10,"NMF_3","9235","IL32"
"1604",5.01634983677721e-14,-0.26165992715499,1,1,2.50817491838861e-10,"NMF_3","1604","CD55"
"2018",8.62264474348791e-14,0.306484582364865,1,1,4.31132237174396e-10,"NMF_3","2018","EMX2"
"7127",1.30955607053037e-13,-0.3540599698602,1,1,6.54778035265186e-10,"NMF_3","7127","TNFAIP2"
"1513.2",2.12127474390789e-13,-0.317909129576546,1,1,1.06063737195395e-09,"NMF_3","1513","CTSK"
"1001",2.91921017067816e-13,0.309932616109518,1,1,1.45960508533908e-09,"NMF_3","1001","CDH3"
"655.1",3.17414499624587e-13,0.398956121547422,1,1,1.58707249812294e-09,"NMF_3","655","BMP7"
"8828",3.17414499624587e-13,-0.27529521992153,1,1,1.58707249812294e-09,"NMF_3","8828","NRP2"
"3512",3.28213258493031e-13,-0.30401673073006,1,1,1.64106629246515e-09,"NMF_3","3512","JCHAIN"
"4854.1",3.7513423873594e-13,0.313769016025788,1,1,1.8756711936797e-09,"NMF_3","4854","NOTCH3"
"22801.1",4.07741817150491e-13,-0.278229736292953,1,1,2.03870908575246e-09,"NMF_3","22801","ITGA11"
"2201",4.69675842720451e-13,0.29434994987102,1,1,2.34837921360225e-09,"NMF_3","2201","FBN2"
"10568",4.8152575828385e-13,-0.363324003890223,1,1,2.40762879141925e-09,"NMF_3","10568","SLC34A2"
"6664",9.95049063998634e-13,0.38907492503852,1,0.982,4.97524531999317e-09,"NMF_3","6664","SOX11"
"54756",1.01155052290277e-12,0.253068892568056,1,1,5.05775261451385e-09,"NMF_3","54756","IL17RD"
"7057.1",1.05382393627864e-12,-0.339049895861671,1,1,5.26911968139322e-09,"NMF_3","7057","THBS1"
"10581",1.07121452670959e-12,-0.291475540794169,1,1,5.35607263354797e-09,"NMF_3","10581","IFITM2"
"400916",1.09782970353528e-12,-0.265562557789451,1,1,5.48914851767638e-09,"NMF_3","400916","CHCHD10"
"222",1.13432824889708e-12,-0.282906688870331,1,1,5.67164124448542e-09,"NMF_3","222","ALDH3B2"
"4071",1.48452909681633e-12,-0.280255113761519,1,1,7.42264548408165e-09,"NMF_3","4071","TM4SF1"
"10631.2",1.57144483258461e-12,-0.459364741276944,1,1,7.85722416292303e-09,"NMF_3","10631","POSTN"
"28825.1",1.6014470174251e-12,-0.259166390580966,0.86,0.996,8.00723508712548e-09,"NMF_3","28825","IGLV1-40"
"1298",1.77484555725417e-12,0.382065274318119,1,1,8.87422778627086e-09,"NMF_3","1298","COL9A2"
"28912.1",1.78917916820763e-12,-0.370438634738638,0.946,1,8.94589584103814e-09,"NMF_3","28912","IGKV3-20"
"7058.2",2.35520883745449e-12,-0.357068114356228,1,1,1.17760441872724e-08,"NMF_3","7058","THBS2"
"64857.1",2.63627668895568e-12,0.285768818217615,1,1,1.31813834447784e-08,"NMF_3","64857","PLEKHG2"
"56265",2.722453629331e-12,0.318118196438498,1,1,1.3612268146655e-08,"NMF_3","56265","CPXM1"
"5076.1",3.01468856247176e-12,0.417399741548269,1,0.938,1.50734428123588e-08,"NMF_3","5076","PAX2"
"56241",5.15856885908972e-12,-0.316671871726685,1,1,2.57928442954486e-08,"NMF_3","56241","SUSD2"
"4881",5.24111886497429e-12,-0.293032902577599,1,1,2.62055943248714e-08,"NMF_3","4881","NPR1"
"5066.1",5.45320054544232e-12,0.280790156435991,1,1,2.72660027272116e-08,"NMF_3","5066","PAM"
"4493",5.49661521769009e-12,-0.317114779480034,1,1,2.74830760884504e-08,"NMF_3","4493","MT1E"
"1580.1",7.42268047732003e-12,-0.348908437150227,1,1,3.71134023866002e-08,"NMF_3","1580","CYP4B1"
"4060.2",8.09433297812344e-12,-0.526032053322967,1,1,4.04716648906172e-08,"NMF_3","4060","LUM"
"151354",9.69683237578327e-12,0.315501366117138,1,1,4.84841618789163e-08,"NMF_3","151354","LRATD1"
"30850",1.08203437349566e-11,-0.254444393458447,1,1,5.41017186747829e-08,"NMF_3","30850","CDR2L"
"3539.1",1.9088844925929e-11,-0.320749922142096,1,1,9.5444224629645e-08,"NMF_3","3539","IGLC3"
"9249",2.03058957895365e-11,-0.279585337005641,1,1,1.01529478947683e-07,"NMF_3","9249","DHRS3"
"6624.1",2.24474663290888e-11,0.268196810104572,1,1,1.12237331645444e-07,"NMF_3","6624","FSCN1"
"7538",2.48096721666281e-11,-0.300639935204874,1,1,1.24048360833141e-07,"NMF_3","7538","ZFP36"
"3507.1",3.21985795484521e-11,-0.376897170317062,1,1,1.60992897742261e-07,"NMF_3","3507","IGHM"
"8788",3.49438651262717e-11,0.306932038932344,0.957,0.825,1.74719325631359e-07,"NMF_3","8788","DLK1"
"1295.2",3.50212287340614e-11,-0.317865718272003,1,1,1.75106143670307e-07,"NMF_3","1295","COL8A1"
"7846.1",3.8670254291457e-11,0.289943198659621,1,1,1.93351271457285e-07,"NMF_3","7846","TUBA1A"
"5054.2",4.1411817963456e-11,-0.305378881025658,1,1,2.0705908981728e-07,"NMF_3","5054","SERPINE1"
"1000",5.08280175803427e-11,0.334591747888634,1,1,2.54140087901714e-07,"NMF_3","1000","CDH2"
"6035",6.57036810788012e-11,-0.281776430563354,1,1,3.28518405394006e-07,"NMF_3","6035","RNASE1"
"55504",7.4103311466796e-11,0.252819537428875,1,1,3.7051655733398e-07,"NMF_3","55504","TNFRSF19"
"4681.1",8.23077974339057e-11,-0.257129136318387,1,1,4.11538987169529e-07,"NMF_3","4681","NBL1"
"94025",8.41781430457137e-11,-0.365449395234761,1,1,4.20890715228568e-07,"NMF_3","94025","MUC16"
"56649",8.60900253564906e-11,-0.293805657632633,1,1,4.30450126782453e-07,"NMF_3","56649","TMPRSS4"
"57348",1.07701104263934e-10,0.261697315851805,1,1,5.38505521319669e-07,"NMF_3","57348","TTYH1"
"2335.2",1.1775811679518e-10,-0.41262974216238,1,1,5.887905839759e-07,"NMF_3","2335","FN1"
"5176.2",1.3761072263111e-10,-0.271060465247416,1,1,6.8805361315555e-07,"NMF_3","5176","SERPINF1"
"3538.1",1.90390925179483e-10,-0.328366421693945,1,1,9.51954625897415e-07,"NMF_3","3538","IGLC2"
"23089",2.14120089771603e-10,0.3014886343474,1,1,1.07060044885802e-06,"NMF_3","23089","PEG10"
"3691",2.74534527120908e-10,-0.30096843820768,1,1,1.37267263560454e-06,"NMF_3","3691","ITGB4"
"150696.1",3.08443769355053e-10,-0.28098023616355,1,1,1.54221884677527e-06,"NMF_3","150696","PROM2"
"1303.1",4.6920880060051e-10,-0.309096089808648,1,1,2.34604400300255e-06,"NMF_3","1303","COL12A1"
"4487",4.93437088547521e-10,0.320027424619114,1,1,2.4671854427376e-06,"NMF_3","4487","MSX1"
"6424.2",6.16236497267598e-10,-0.310808240277648,1,1,3.08118248633799e-06,"NMF_3","6424","SFRP4"
"53834",6.29593321982113e-10,0.2742907078185,1,1,3.14796660991057e-06,"NMF_3","53834","FGFRL1"
"3502.1",8.31157299164817e-10,-0.317650643370627,1,1,4.15578649582408e-06,"NMF_3","3502","IGHG3"
"3514.2",9.04967382545702e-10,-0.521381753149928,1,1,4.52483691272851e-06,"NMF_3","3514","IGKC"
"1634.2",1.04980343497407e-09,-0.373804177539986,1,1,5.24901717487035e-06,"NMF_3","1634","DCN"
"28908.1",1.29623611763972e-09,-0.279400296740498,0.914,0.996,6.48118058819862e-06,"NMF_3","28908","IGKV4-1"
"1116.1",1.59960192757909e-09,-0.319572273135053,1,1,7.99800963789547e-06,"NMF_3","1116","CHI3L1"
"6423.2",1.75139965904591e-09,-0.382989848157182,1,0.996,8.75699829522956e-06,"NMF_3","6423","SFRP2"
"1410",2.15724335725009e-09,-0.290547206875966,1,1,1.07862167862505e-05,"NMF_3","1410","CRYAB"
"1152",3.00408707402534e-09,0.294117034698378,1,1,1.50204353701267e-05,"NMF_3","1152","CKB"
"1462.2",3.39877571552898e-09,-0.337062318798721,1,1,1.69938785776449e-05,"NMF_3","1462","VCAN"
"80139",3.4456280860873e-09,0.300955222618238,1,1,1.72281404304365e-05,"NMF_3","80139","ZNF703"
"3488.1",3.54122661659911e-09,0.285504711837054,1,1,1.77061330829956e-05,"NMF_3","3488","IGFBP5"
"4070.1",4.31583257751544e-09,-0.285302643825725,1,1,2.15791628875772e-05,"NMF_3","4070","TACSTD2"
"30061",4.40479875409667e-09,-0.275832751004909,1,1,2.20239937704833e-05,"NMF_3","30061","SLC40A1"
"283131",4.43484884028534e-09,-0.30131359686689,1,1,2.21742442014267e-05,"NMF_3","283131","NEAT1"
"59.2",5.62193590641736e-09,-0.305300074292368,1,1,2.81096795320868e-05,"NMF_3","59","ACTA2"
"8519",6.47699552890854e-09,-0.266551811800648,1,1,3.23849776445427e-05,"NMF_3","8519","IFITM1"
"5653",7.76390962524947e-09,-0.290420961226857,1,1,3.88195481262473e-05,"NMF_3","5653","KLK6"
"7345",8.41269975037177e-09,0.357170747408425,1,1,4.20634987518588e-05,"NMF_3","7345","UCHL1"
"11012",1.06206984153887e-08,-0.27593883184001,1,1,5.31034920769434e-05,"NMF_3","11012","KLK11"
